,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
2146,35,Hombre,10.71,7.85,4.28,2.35,Excelente,Medio,8.49,8.1,Si,Negativo
2148,37,Hombre,8.19,0.27,3.5,12.89,Mala,Alto,4.55,3.04,Si,Negativo
2150,18,Hombre,2.16,3.88,1.62,7.98,Buena,Alto,6.91,8.69,Si,Positivo
2152,35,Hombre,8.04,0.93,4.56,14.91,Neutral,Alto,6.12,4.98,Si,Neutral
2153,51,Mujer,10.57,3.18,2.55,11.59,Excelente,Bajo,4.76,5.22,No,Negativo
2155,32,Mujer,4.74,3.62,2.5259352591682034,12.47,Neutral,Medio,6.15,5.26,Si,Positivo
2156,23,Hombre,7.55,3.14,0.34,10.59,Mala,Alto,4.54,1.81,No,Neutral
2157,20,Otro,2.05,5.94,4.71,7.965271254230335,Mala,Bajo,4.08,3.59,No,Neutral
2158,31,Hombre,9.31,2.91,2.78,13.44,Neutral,Bajo,8.19,2.3,Si,Negativo
2160,35,Mujer,10.37,6.55,3.87,8.38,Mala,Alto,4.86,0.37,No,Neutral
2161,18,Mujer,9.22,0.64,0.29,12.2,Mala,Alto,6.38,3.07,Si,Neutral
2162,41,Hombre,3.98,0.59,3.84,5.68,Buena,Bajo,6.01,8.05,Si,Positivo
2164,36,Otro,7.2,1.61,1.45,13.97,Mala,Medio,7.44,2.19,No,Positivo
2165,27,Otro,1.83,7.92,2.62,7.965271254230335,Excelente,Medio,8.93,3.02,Si,Negativo
2166,23,Otro,5.12,7.24,1.82,7.965271254230335,Mala,Medio,8.68,9.84,Si,Neutral
2167,24,Hombre,10.06,3.971435469268686,3.76,8.54,Neutral,Medio,4.44,0.56,No,Neutral
2168,42,Hombre,11.44,5.65,4.54,11.38,Mala,Bajo,6.04,0.74,No,Neutral
2169,41,Otro,3.51,4.7,3.97,11.07,Excelente,Alto,8.61,7.74,No,Positivo
2170,48,Otro,8.97,3.76,2.89,9.43,Buena,Medio,5.84,3.4,No,Neutral
2171,63,Otro,1.43,0.92,4.45,14.48,Buena,Alto,6.15,3.4,Si,Negativo
2172,65,Hombre,6.53,1.99,0.84,13.7,Excelente,Medio,7.82,8.85,No,Negativo
2173,65,Hombre,5.77,0.02,0.46,10.44,Neutral,Alto,7.63,7.96,Si,Negativo
2175,39,Mujer,5.46,7.48,3.69,7.81,Neutral,Bajo,4.49,2.81,Si,Positivo
2176,22,Otro,8.77,5.9,2.83,4.54,Neutral,Bajo,6.46,9.37,No,Positivo
2177,30,Mujer,5.82,5.64,0.86,8.04,Mala,Alto,4.07,7.31,Si,Neutral
2179,43,Mujer,3.18,6.55,2.5259352591682034,5.86,Excelente,Alto,7.21,6.18,Si,Positivo
2180,65,Otro,2.86,0.98,0.83,7.34,Buena,Medio,5.07,9.77,Si,Neutral
2181,59,Hombre,7.02,2.44,4.25,14.1,Neutral,Bajo,8.47,3.83,No,Neutral
2183,32,Mujer,4.94,3.74,2.05,10.1,Neutral,Alto,8.85,4.64,Si,Negativo
2184,42,Hombre,5.56,2.27,3.75,5.13,Excelente,Medio,7.44,6.17,No,Neutral
2185,46,Mujer,11.56,2.36,0.38,3.28,Buena,Alto,8.5,4.15,Si,Neutral
2186,24,Hombre,5.86,7.45,0.95,12.03,Mala,Alto,4.75,4.41,Si,Positivo
2187,54,Mujer,7.28,4.66,4.02,8.73,Mala,Alto,4.97,2.58,No,Negativo
2188,62,Mujer,1.4,7.62,4.05,2.28,Mala,Alto,5.45,9.3,Si,Positivo
2190,52,Mujer,6.37,0.47,0.35,12.51,Neutral,Bajo,5.61,9.93,No,Neutral
2191,37,Mujer,9.45,7.29,1.56,12.5,Excelente,Medio,5.01,7.28,No,Positivo
2192,42,Hombre,7.0,3.51,0.5,2.64,Excelente,Medio,8.33,5.6,No,Neutral
2193,53,Mujer,4.74,3.23,2.74,14.6,Excelente,Medio,6.43,6.88,No,Positivo
2196,46,Mujer,3.51,4.18,4.06,6.71,Excelente,Bajo,6.39,2.36,Si,Positivo
2197,26,Otro,7.54,4.48,1.19,13.91,Neutral,Medio,6.19,0.07,No,Negativo
2200,58,Hombre,1.52,2.15,2.36,10.29,Excelente,Medio,4.34,2.98,Si,Negativo
2202,41,Otro,6.21,6.29,3.01,4.74,Buena,Bajo,8.24,0.7,No,Positivo
2204,41,Otro,8.79,6.8,3.25,2.06,Mala,Alto,6.54,3.24,Si,Positivo
2205,18,Otro,5.08,3.55,0.28,9.48,Excelente,Medio,8.31,9.89,No,Neutral
2206,32,Otro,7.13,4.18,3.63,9.35,Buena,Medio,4.77,5.0,Si,Neutral
2207,37,Hombre,6.64,0.5,2.71,2.43,Excelente,Bajo,8.26,5.29,Si,Negativo
2208,51,Hombre,7.16,4.95,4.55,3.62,Buena,Alto,5.54,2.1,No,Negativo
2209,36,Otro,9.68,1.64,3.6,5.13,Buena,Bajo,7.96,3.09,Si,Negativo
2211,26,Hombre,3.42,0.92,4.73,3.5,Neutral,Bajo,8.76,5.98,Si,Positivo
2213,27,Hombre,6.39,4.55,1.81,8.24,Neutral,Bajo,5.51,5.12,Si,Positivo
2214,65,Hombre,11.47,5.96,4.02,7.965271254230335,Neutral,Bajo,5.56,0.3,Si,Negativo
2215,28,Hombre,3.38,2.93,2.8,3.57,Excelente,Medio,5.54,6.28,Si,Neutral
2216,27,Hombre,7.57,7.2,1.3,3.24,Mala,Alto,4.04,6.84,Si,Neutral
2217,57,Hombre,7.59,7.89,4.76,6.08,Excelente,Alto,4.19,5.29,Si,Negativo
2218,21,Otro,10.01,2.28,3.41,3.0,Mala,Bajo,6.75,3.38,No,Positivo
2220,62,Mujer,3.91,4.18,0.76,6.68,Mala,Bajo,4.36,5.94,Si,Positivo
2223,59,Mujer,11.23,6.92,3.52,7.86,Neutral,Medio,5.86,5.66,Si,Positivo
2224,57,Mujer,5.52,2.4,3.72,12.78,Excelente,Medio,7.51,0.81,Si,Positivo
2225,32,Hombre,5.63,0.36,3.24,3.68,Excelente,Medio,4.73,4.31,No,Negativo
2227,18,Mujer,5.19,6.72,4.91,11.2,Excelente,Alto,8.28,3.12,No,Neutral
2228,61,Otro,6.02,6.49,3.79,13.02,Buena,Medio,8.44,7.71,Si,Positivo
2230,34,Otro,7.93,3.79,4.29,5.4,Excelente,Medio,6.500054364240411,1.95,Si,Negativo
2231,25,Mujer,7.06,0.12,1.23,7.965271254230335,Neutral,Bajo,5.9,6.31,No,Negativo
2232,24,Mujer,5.39,1.4,4.99,3.99,Buena,Medio,8.25,1.21,Si,Neutral
2233,21,Mujer,11.45,4.75,1.75,13.55,Excelente,Bajo,5.24,3.88,No,Negativo
2234,18,Otro,8.18,5.48,3.22,12.63,Neutral,Bajo,7.6,3.3,Si,Positivo
2235,59,Mujer,4.78,5.25,0.71,8.22,Excelente,Alto,7.11,9.18,No,Positivo
2236,41,Mujer,9.09,7.44,0.76,1.71,Buena,Bajo,6.82,5.005510655408122,No,Neutral
2237,49,Mujer,10.63,6.38,3.15,7.5,Excelente,Bajo,7.6,9.03,No,Neutral
2238,59,Mujer,5.13,5.27,0.68,10.33,Excelente,Bajo,7.68,1.9,No,Neutral
2241,37,Mujer,6.24,5.95,1.9,13.44,Buena,Medio,5.69,9.5,Si,Positivo
2243,40,Mujer,9.61,1.92,3.83,3.59,Mala,Medio,4.76,4.89,Si,Positivo
2245,47,Otro,8.73,2.31,1.18,13.73,Neutral,Bajo,5.54,4.42,No,Negativo
2246,18,Otro,9.16,1.66,0.66,7.84,Buena,Bajo,7.03,0.95,Si,Negativo
2248,54,Otro,11.02,4.7,4.92,9.93,Mala,Bajo,7.76,7.4,No,Positivo
2249,20,Otro,7.41,7.47,3.83,13.02,Mala,Medio,4.08,9.97,No,Neutral
2250,60,Mujer,4.71,7.72,3.32,13.12,Buena,Bajo,7.91,4.34,Si,Negativo
2251,28,Hombre,4.81,6.96,3.06,14.41,Mala,Bajo,6.75,9.62,Si,Neutral
2252,26,Hombre,11.93,5.68,2.48,10.09,Excelente,Alto,4.62,2.98,No,Neutral
2253,36,Hombre,3.06,3.81,4.5,7.965271254230335,Excelente,Medio,4.75,6.05,No,Negativo
2254,36,Otro,2.32,2.47,1.82,9.32,Mala,Medio,4.23,4.64,Si,Negativo
2255,21,Mujer,6.443269288803943,5.97,0.83,7.94,Neutral,Medio,7.96,6.5,No,Positivo
2256,47,Mujer,9.05,5.24,3.25,7.87,Excelente,Alto,6.96,0.13,Si,Negativo
2258,40,Otro,6.22,3.69,2.41,3.63,Buena,Alto,8.98,1.59,No,Negativo
2259,38,Hombre,11.59,3.06,4.74,14.37,Mala,Medio,5.83,1.01,Si,Negativo
2260,39,Hombre,2.77,6.5,1.95,7.61,Excelente,Bajo,6.31,4.62,Si,Positivo
2261,30,Mujer,2.98,2.18,4.57,12.06,Neutral,Medio,8.25,5.67,No,Negativo
2262,60,Mujer,10.29,3.65,3.02,7.2,Mala,Alto,8.96,9.16,No,Positivo
2263,37,Mujer,4.99,7.21,1.84,10.6,Excelente,Bajo,4.7,1.57,Si,Negativo
2264,51,Otro,9.64,2.39,4.08,13.62,Buena,Alto,7.94,3.91,Si,Positivo
2265,25,Otro,8.59,5.51,0.93,8.82,Buena,Medio,8.82,7.43,No,Negativo
2266,50,Otro,1.08,2.74,3.11,12.73,Buena,Medio,8.68,2.87,No,Negativo
2267,36,Hombre,6.98,4.5,2.31,13.99,Neutral,Alto,7.82,1.17,No,Negativo
2268,35,Otro,2.97,1.31,3.58,7.06,Excelente,Alto,5.18,9.83,Si,Negativo
2269,58,Hombre,6.443269288803943,3.37,3.9,1.16,Neutral,Alto,5.13,7.58,No,Negativo
2270,37,Hombre,7.67,3.83,3.37,5.63,Excelente,Alto,6.22,3.32,No,Positivo
2271,31,Hombre,2.56,6.17,4.52,12.13,Excelente,Alto,7.35,6.8,Si,Positivo
2272,19,Hombre,4.07,1.51,4.44,7.91,Excelente,Alto,8.43,2.96,No,Negativo
2274,37,Otro,9.34,0.6,0.41,9.82,Neutral,Alto,8.2,5.92,No,Positivo
2275,62,Otro,9.86,0.07,3.5,6.1,Buena,Medio,8.66,5.87,Si,Neutral
2276,21,Hombre,9.22,7.52,1.3,1.61,Mala,Alto,5.15,1.61,No,Negativo
2277,50,Hombre,1.34,4.83,2.05,8.68,Neutral,Medio,5.4,8.05,No,Negativo
2278,26,Otro,8.92,3.16,0.71,6.19,Mala,Medio,7.03,7.37,Si,Negativo
2279,55,Hombre,9.29,2.82,3.84,1.62,Buena,Medio,7.1,6.86,No,Positivo
2280,18,Hombre,6.84,3.65,2.33,6.81,Buena,Alto,7.63,2.27,No,Neutral
2281,43,Mujer,9.64,7.46,2.92,6.17,Buena,Bajo,5.46,0.77,No,Negativo
2282,43,Mujer,8.18,5.01,2.1,14.6,Buena,Bajo,8.63,2.72,No,Negativo
2283,59,Hombre,2.45,1.83,4.23,7.15,Neutral,Alto,7.25,8.59,Si,Positivo
2285,61,Otro,4.13,3.74,0.63,14.9,Buena,Alto,7.13,6.57,No,Neutral
2286,27,Hombre,2.74,7.33,1.4,1.07,Excelente,Bajo,7.67,9.2,No,Neutral
2287,55,Mujer,2.52,0.12,0.54,7.965271254230335,Excelente,Bajo,7.14,4.65,Si,Neutral
2288,52,Hombre,7.31,5.93,2.81,10.61,Buena,Medio,6.500054364240411,0.43,Si,Positivo
2289,47,Mujer,7.95,7.8,1.53,2.85,Mala,Bajo,7.75,4.59,Si,Neutral
2290,41,Hombre,1.14,6.24,1.56,13.13,Mala,Medio,7.59,5.02,No,Negativo
2291,62,Hombre,7.61,0.19,4.23,2.25,Neutral,Alto,4.67,9.13,Si,Neutral
2293,50,Otro,4.01,8.0,2.55,4.11,Excelente,Bajo,6.88,5.44,No,Neutral
2294,22,Hombre,8.31,0.93,1.51,1.0,Neutral,Bajo,4.66,4.93,No,Negativo
2295,62,Hombre,10.37,6.83,4.15,4.08,Excelente,Bajo,5.61,1.19,Si,Positivo
2297,37,Mujer,11.31,6.32,3.52,6.72,Mala,Medio,6.62,2.57,Si,Positivo
2300,53,Otro,9.19,7.23,1.97,9.66,Excelente,Medio,8.31,4.41,Si,Positivo
2301,21,Hombre,11.27,5.71,2.16,10.46,Buena,Medio,8.44,8.31,Si,Negativo
2302,50,Hombre,6.443269288803943,2.78,0.24,14.81,Excelente,Medio,4.03,9.23,No,Negativo
2304,56,Otro,2.33,8.0,1.43,3.38,Excelente,Bajo,5.65,4.84,No,Negativo
2305,62,Otro,4.83,0.4,2.33,11.57,Excelente,Bajo,5.35,4.23,Si,Neutral
2306,58,Hombre,7.47,1.29,3.0,12.97,Excelente,Bajo,6.75,5.31,Si,Neutral
2307,28,Mujer,7.74,3.67,1.43,3.15,Excelente,Medio,5.98,7.12,No,Positivo
2308,33,Hombre,11.77,2.39,2.5259352591682034,4.09,Mala,Alto,4.5,5.37,No,Negativo
2310,48,Hombre,4.86,3.92,0.2,4.97,Mala,Alto,8.58,0.86,No,Neutral
2312,61,Mujer,7.41,7.91,4.32,12.49,Neutral,Bajo,6.28,0.95,No,Negativo
2314,65,Hombre,5.3,2.38,2.85,10.82,Neutral,Bajo,4.7,8.24,Si,Positivo
2315,24,Hombre,4.11,1.12,2.5259352591682034,11.26,Excelente,Medio,7.38,8.75,No,Neutral
2316,19,Mujer,7.26,7.63,1.73,5.96,Neutral,Bajo,7.25,3.08,No,Positivo
2317,25,Otro,2.33,5.04,0.81,14.19,Neutral,Alto,4.59,6.87,Si,Negativo
2318,51,Mujer,1.3,4.3,4.36,13.03,Excelente,Alto,8.25,2.73,No,Positivo
2319,32,Otro,2.91,6.08,3.29,3.6,Mala,Bajo,5.91,6.31,No,Negativo
2322,38,Otro,11.93,6.62,3.33,11.8,Mala,Alto,7.06,9.22,Si,Negativo
2323,34,Otro,6.26,2.17,2.93,2.84,Neutral,Alto,4.58,6.93,Si,Neutral
2324,20,Hombre,1.06,2.58,3.76,10.75,Buena,Medio,6.73,8.02,Si,Negativo
2325,54,Hombre,8.56,2.96,2.17,14.64,Excelente,Bajo,6.9,5.99,Si,Negativo
2326,27,Otro,9.46,6.78,3.9,1.88,Neutral,Alto,6.48,4.28,Si,Positivo
2327,57,Otro,9.01,1.89,1.96,1.23,Buena,Medio,7.17,3.69,Si,Neutral
2328,39,Otro,2.98,4.07,4.71,10.79,Neutral,Alto,7.84,7.81,Si,Neutral
2329,64,Mujer,3.81,1.12,4.35,5.3,Excelente,Alto,4.4,6.76,No,Neutral
2330,41,Otro,9.81,4.58,4.14,5.04,Excelente,Alto,7.68,7.93,Si,Neutral
2331,54,Otro,8.59,7.97,0.18,5.67,Buena,Alto,5.98,9.49,Si,Neutral
2332,40,Mujer,7.21,0.63,4.52,4.2,Buena,Medio,4.73,3.52,No,Neutral
2334,52,Mujer,5.65,1.16,4.53,13.7,Mala,Medio,6.29,2.86,No,Neutral
2335,39,Hombre,4.77,2.97,3.21,13.7,Buena,Alto,5.32,7.43,No,Positivo
2336,21,Hombre,11.29,0.18,4.26,7.45,Neutral,Alto,4.81,5.36,No,Negativo
2337,29,Otro,1.06,3.81,4.35,4.17,Buena,Alto,8.39,5.06,Si,Positivo
2338,59,Hombre,9.26,7.01,4.52,4.21,Neutral,Bajo,4.39,3.95,Si,Neutral
2339,44,Hombre,7.77,4.3,0.9,4.15,Buena,Bajo,4.17,4.06,Si,Neutral
2340,33,Hombre,3.36,7.57,3.79,12.5,Mala,Bajo,8.48,1.87,No,Neutral
2341,36,Mujer,3.21,6.61,1.85,3.26,Buena,Alto,6.35,9.39,Si,Positivo
2342,36,Mujer,11.4,7.14,4.71,6.64,Mala,Medio,5.33,4.98,Si,Neutral
2343,31,Mujer,6.01,4.97,4.48,14.95,Neutral,Medio,5.98,8.11,No,Neutral
2344,37,Mujer,9.64,7.94,1.47,8.74,Excelente,Medio,4.57,0.61,Si,Positivo
2345,29,Otro,4.93,1.05,3.76,4.68,Neutral,Medio,5.07,0.69,No,Positivo
2346,33,Mujer,2.03,3.49,3.31,3.44,Mala,Alto,7.41,6.99,Si,Positivo
2347,41,Mujer,3.42,0.98,3.02,13.07,Neutral,Medio,5.58,7.91,Si,Negativo
2348,18,Mujer,6.71,4.74,0.24,11.58,Buena,Alto,8.18,9.96,Si,Negativo
2349,49,Hombre,9.76,4.65,4.95,1.86,Buena,Bajo,4.1,8.18,No,Positivo
2350,41,Otro,4.25,2.79,3.38,12.61,Buena,Medio,6.29,7.37,No,Positivo
2351,55,Hombre,11.39,0.69,3.17,7.13,Buena,Bajo,8.97,9.66,Si,Negativo
2352,55,Otro,6.443269288803943,2.44,4.11,13.31,Neutral,Bajo,6.97,1.85,Si,Positivo
2353,34,Otro,11.66,1.82,3.72,7.98,Excelente,Bajo,7.0,0.93,No,Negativo
2355,49,Mujer,6.39,6.87,3.58,9.59,Neutral,Bajo,6.54,9.95,No,Positivo
2356,31,Hombre,11.89,1.73,1.18,6.52,Buena,Medio,4.12,2.24,Si,Positivo
2357,41,Hombre,11.29,4.22,3.43,1.81,Buena,Alto,4.52,9.83,No,Negativo
2358,34,Otro,10.64,4.33,1.91,4.26,Mala,Alto,5.53,3.22,No,Positivo
2359,29,Otro,9.29,6.29,3.78,7.65,Mala,Medio,6.81,5.47,Si,Positivo
2360,56,Mujer,11.7,7.13,2.74,6.29,Mala,Medio,4.83,6.13,Si,Neutral
2362,49,Hombre,9.62,7.69,4.06,7.13,Mala,Alto,7.68,5.27,No,Negativo
2363,64,Hombre,5.4,3.02,0.32,5.57,Neutral,Alto,8.89,7.1,No,Neutral
2364,61,Mujer,11.13,0.22,4.4,10.84,Buena,Bajo,8.59,1.86,Si,Neutral
2365,65,Hombre,4.31,5.26,1.77,11.89,Neutral,Medio,5.57,4.26,No,Positivo
2366,46,Mujer,4.08,4.76,2.47,1.65,Neutral,Medio,8.7,0.82,No,Neutral
2367,57,Hombre,3.45,1.43,0.15,6.93,Excelente,Bajo,8.24,2.04,No,Negativo
2368,30,Mujer,5.62,1.66,3.33,4.94,Excelente,Bajo,4.18,3.15,No,Neutral
2369,45,Mujer,1.81,6.97,1.4,9.7,Excelente,Alto,5.04,1.88,No,Neutral
2370,41,Otro,3.59,1.28,0.25,3.24,Buena,Alto,4.47,4.37,Si,Positivo
2371,40,Mujer,10.35,7.72,3.62,13.35,Excelente,Alto,4.0,8.49,No,Negativo
2372,40,Otro,8.32,4.14,0.05,7.965271254230335,Buena,Bajo,7.69,3.26,No,Negativo
2373,32,Mujer,10.97,3.971435469268686,4.49,7.8,Buena,Bajo,5.33,7.17,Si,Positivo
2374,57,Hombre,4.34,1.73,0.31,13.25,Mala,Bajo,7.28,1.11,Si,Negativo
2375,58,Mujer,10.34,5.52,3.94,5.99,Excelente,Medio,4.38,9.59,Si,Positivo
2376,41,Mujer,11.99,0.35,1.03,13.32,Mala,Bajo,8.23,4.03,Si,Negativo
2377,41,Otro,7.54,1.06,2.5259352591682034,13.72,Mala,Bajo,6.500054364240411,6.47,Si,Neutral
2378,31,Mujer,11.64,6.87,4.36,7.56,Mala,Alto,5.55,7.2,Si,Neutral
2380,62,Otro,2.6,1.59,4.75,11.42,Mala,Alto,8.7,9.04,Si,Positivo
2382,45,Hombre,3.19,4.98,0.01,3.19,Buena,Alto,5.0,6.4,Si,Neutral
2383,35,Otro,2.88,2.89,0.38,1.6,Neutral,Bajo,8.28,9.81,Si,Negativo
2384,28,Mujer,2.56,6.66,3.7,2.06,Excelente,Bajo,4.75,3.08,Si,Neutral
2385,35,Mujer,8.05,6.37,0.88,7.5,Mala,Medio,6.96,5.87,Si,Neutral
2386,51,Otro,9.28,3.11,2.5,12.54,Excelente,Bajo,8.49,7.78,Si,Negativo
2387,41,Otro,8.48,5.27,3.23,5.64,Excelente,Medio,8.75,1.3,Si,Negativo
2388,58,Mujer,1.86,4.01,2.64,12.56,Buena,Bajo,6.86,3.74,No,Neutral
2389,26,Hombre,1.91,3.67,4.43,11.63,Excelente,Bajo,8.67,8.84,Si,Positivo
2391,48,Hombre,5.25,5.68,4.91,2.04,Mala,Bajo,7.16,9.81,No,Neutral
2392,31,Mujer,3.51,0.45,1.37,14.77,Excelente,Alto,5.73,8.9,No,Negativo
2394,23,Otro,9.52,1.28,4.5,8.36,Excelente,Bajo,4.17,1.62,No,Negativo
2396,41,Otro,7.84,1.44,2.24,11.72,Excelente,Bajo,6.54,1.6,Si,Positivo
2397,47,Otro,8.13,7.3,3.2,7.78,Neutral,Bajo,5.16,6.3,Si,Negativo
2398,57,Mujer,7.28,1.41,1.06,9.0,Buena,Bajo,5.85,3.25,No,Negativo
2400,34,Hombre,6.53,2.69,4.52,10.01,Excelente,Medio,7.01,9.87,No,Neutral
2401,27,Mujer,7.08,3.72,4.22,7.66,Excelente,Medio,5.74,2.75,Si,Negativo
2402,46,Otro,2.53,6.22,2.91,9.36,Excelente,Alto,8.47,0.72,No,Negativo
2404,24,Hombre,5.96,7.65,4.44,7.28,Buena,Bajo,5.24,6.51,No,Neutral
2406,24,Hombre,11.07,7.25,1.85,2.07,Excelente,Alto,4.75,6.64,Si,Neutral
2408,39,Hombre,4.36,1.74,1.1,2.02,Excelente,Bajo,7.64,3.52,No,Neutral
2409,19,Otro,8.74,0.89,4.33,8.09,Buena,Medio,7.25,7.54,No,Negativo
2410,61,Mujer,11.72,6.29,0.01,6.43,Neutral,Alto,5.86,3.73,Si,Negativo
2412,63,Mujer,7.72,2.88,0.71,13.73,Neutral,Medio,6.84,2.51,No,Negativo
2413,41,Hombre,7.59,2.4,0.37,4.9,Mala,Bajo,4.54,9.93,Si,Negativo
2414,42,Otro,11.86,2.39,2.58,3.98,Mala,Bajo,8.5,5.99,Si,Neutral
2416,32,Mujer,5.17,6.5,1.22,9.4,Buena,Alto,6.66,0.89,Si,Neutral
2417,26,Hombre,11.68,7.97,3.49,8.86,Buena,Alto,6.66,3.95,No,Positivo
2418,55,Hombre,1.23,7.81,1.04,9.78,Neutral,Bajo,6.67,1.1,No,Positivo
2419,27,Hombre,2.1,2.27,3.4,5.48,Buena,Bajo,8.02,9.2,No,Neutral
2420,26,Mujer,4.38,2.79,4.19,3.66,Buena,Medio,6.12,6.54,No,Positivo
2422,25,Mujer,2.93,0.25,4.09,2.65,Neutral,Bajo,5.3,5.15,No,Neutral
2423,50,Mujer,2.66,7.15,1.98,2.64,Excelente,Bajo,4.76,9.96,Si,Neutral
2424,45,Otro,5.65,1.2,2.82,6.22,Excelente,Medio,5.8,9.54,Si,Negativo
2425,52,Hombre,2.3,1.95,1.99,8.69,Mala,Bajo,5.16,8.87,No,Neutral
2427,36,Otro,5.57,2.04,1.36,13.09,Excelente,Medio,5.24,7.97,Si,Negativo
2428,56,Mujer,9.5,4.2,0.94,7.965271254230335,Buena,Bajo,6.43,6.79,Si,Positivo
2429,19,Otro,3.47,4.57,4.79,7.965271254230335,Excelente,Bajo,5.43,9.01,No,Positivo
2430,62,Mujer,4.75,0.59,3.33,9.61,Mala,Medio,5.54,0.16,No,Negativo
2431,44,Mujer,10.76,2.67,2.5259352591682034,5.84,Excelente,Alto,6.02,2.96,Si,Neutral
2432,24,Mujer,4.38,4.77,1.52,8.76,Buena,Medio,6.96,6.37,Si,Negativo
2433,31,Hombre,7.61,1.75,2.5259352591682034,7.965271254230335,Mala,Bajo,6.57,4.29,Si,Positivo
2434,35,Hombre,5.94,1.49,0.87,3.63,Neutral,Bajo,8.36,8.21,Si,Positivo
2435,64,Hombre,3.8,1.26,4.99,2.71,Mala,Medio,7.43,6.3,Si,Negativo
2436,35,Otro,5.0,6.31,2.82,1.34,Excelente,Medio,8.82,1.73,No,Positivo
2438,29,Otro,6.37,6.35,1.19,6.73,Excelente,Medio,5.61,6.67,Si,Neutral
2439,21,Otro,7.34,3.01,2.51,6.68,Buena,Alto,5.66,8.94,Si,Neutral
2440,26,Mujer,10.38,4.34,2.5259352591682034,13.01,Buena,Alto,8.39,5.22,Si,Negativo
2441,41,Mujer,9.91,4.7,4.83,1.37,Neutral,Medio,5.44,2.88,Si,Neutral
2442,44,Mujer,6.18,2.87,2.4,8.66,Buena,Alto,5.36,7.9,Si,Positivo
2443,40,Otro,8.82,4.58,2.01,6.06,Excelente,Medio,4.75,0.33,No,Negativo
2444,37,Hombre,3.78,0.64,2.37,4.21,Buena,Medio,5.5,9.19,Si,Neutral
2445,32,Hombre,2.31,2.99,2.62,5.88,Excelente,Medio,7.38,2.69,Si,Positivo
2446,27,Otro,7.6,0.45,0.44,11.11,Buena,Medio,5.66,2.21,No,Neutral
2447,39,Mujer,7.22,2.45,0.3,3.35,Mala,Alto,4.79,4.25,Si,Negativo
2449,57,Hombre,4.97,3.36,2.02,3.14,Mala,Alto,4.59,3.18,Si,Neutral
2450,21,Mujer,9.76,6.24,2.84,12.45,Buena,Bajo,8.64,1.43,No,Neutral
2451,59,Hombre,10.42,7.04,2.59,13.17,Excelente,Bajo,8.47,0.86,No,Neutral
2452,58,Hombre,10.49,0.15,4.33,6.79,Excelente,Bajo,6.0,4.14,No,Positivo
2453,44,Otro,2.53,4.08,2.49,13.78,Neutral,Bajo,8.48,0.29,Si,Neutral
2454,55,Hombre,9.53,0.59,4.7,4.42,Neutral,Bajo,6.46,7.02,No,Positivo
2458,54,Mujer,2.87,2.27,3.86,4.11,Buena,Bajo,5.44,3.88,No,Neutral
2459,31,Hombre,2.95,6.22,2.59,9.64,Neutral,Alto,5.74,3.56,Si,Positivo
2460,62,Hombre,6.443269288803943,4.34,4.36,13.2,Excelente,Medio,4.01,7.76,No,Negativo
2461,51,Hombre,8.88,3.971435469268686,0.12,4.73,Buena,Alto,5.62,5.18,No,Positivo
2462,41,Hombre,11.03,3.54,1.72,7.965271254230335,Mala,Bajo,6.32,1.41,No,Negativo
2463,24,Hombre,6.443269288803943,5.21,4.56,7.46,Excelente,Bajo,7.5,0.89,No,Neutral
2464,57,Hombre,10.9,3.37,3.8,7.01,Mala,Medio,6.16,7.51,No,Negativo
2465,35,Otro,3.02,7.78,4.46,8.79,Excelente,Bajo,5.67,6.17,Si,Positivo
2466,43,Hombre,1.36,1.08,3.01,7.965271254230335,Mala,Bajo,4.15,4.0,Si,Negativo
2467,42,Hombre,2.44,7.09,2.31,12.19,Mala,Bajo,7.96,2.68,No,Negativo
2468,30,Hombre,11.65,1.75,0.82,12.18,Mala,Bajo,7.1,3.59,Si,Negativo
2469,28,Hombre,5.45,4.88,0.57,13.45,Buena,Alto,5.0,3.35,No,Neutral
2470,48,Hombre,4.76,7.84,2.94,1.17,Neutral,Bajo,6.500054364240411,9.64,Si,Neutral
2471,45,Otro,9.15,6.31,1.63,5.5,Excelente,Medio,6.56,8.1,Si,Positivo
2472,59,Hombre,7.41,5.12,0.15,3.99,Neutral,Medio,8.88,4.76,No,Positivo
2473,65,Mujer,2.56,2.68,1.52,5.03,Mala,Medio,8.87,6.81,Si,Negativo
2474,38,Hombre,3.64,5.21,2.59,1.53,Neutral,Medio,8.93,1.84,No,Neutral
2475,54,Otro,2.75,2.38,2.05,5.29,Mala,Medio,5.86,2.04,No,Positivo
2476,22,Hombre,5.82,6.59,1.26,13.79,Mala,Bajo,7.22,7.29,Si,Neutral
2477,41,Hombre,4.51,2.2,0.95,14.11,Excelente,Medio,6.17,8.94,Si,Positivo
2480,27,Otro,4.79,2.42,4.32,1.57,Neutral,Medio,7.93,9.86,No,Neutral
2482,59,Hombre,7.78,3.81,2.41,5.42,Buena,Medio,7.6,9.93,No,Positivo
2483,37,Otro,1.87,3.74,2.32,11.62,Excelente,Bajo,4.13,4.84,No,Positivo
