User_ID,Age,Gender,Technology_Usage_Hours,Social_Media_Usage_Hours,Gaming_Hours,Screen_Time_Hours,Mental_Health_Status,Stress_Level,Sleep_Hours,Physical_Activity_Hours,Support_Systems_Access,Work_Environment_Impact,Online_Support_Usage
USER-02645,59.0,Other,7.49,4.29,4.99,8.13,Good,Low,5.5,3.67,No,Negative,
USER-02646,44.0,Other,3.34,3.19,2.13,12.7,Good,Medium,5.58,9.18,No,Positive,
USER-02647,25.0,Other,4.5,2.76,1.43,1.9,Fair,Low,4.5,5.83,Yes,Positive,
USER-02648,19.0,Female,9.11,3.14,3.35,,Poor,High,4.57,7.61,Yes,Neutral,
USER-02649,26.0,Female,1.72,0.53,1.42,11.14,Poor,High,4.77,4.3,No,Neutral,
USER-02650,30.0,Other,9.97,4.42,3.06,5.82,Poor,Medium,6.15,7.1,Yes,Neutral,
USER-02651,63.0,Male,11.38,5.02,2.7,6.26,Good,High,5.1,7.61,Yes,Neutral,
USER-02652,53.0,Female,1.0,2.17,1.95,5.07,Excellent,Medium,8.03,3.65,No,Neutral,
USER-02653,29.0,,9.11,,,8.19,Poor,Low,5.32,9.63,Yes,Neutral,
USER-02654,invalid,Male,6.05,7.63,4.82,11.52,Excellent,High,8.85,3.79,Yes,Neutral,
USER-02655,28.0,Other,1.07,5.66,3.7,7.62,Excellent,Medium,7.33,9.78,Yes,Neutral,
USER-02656,22.0,Female,7.9,0.84,4.03,7.5,Poor,Low,5.8,3.05,Yes,Positive,
USER-02657,62.0,Male,4.76,3.58,2.22,2.12,Poor,High,8.37,0.78,Yes,Neutral,
USER-02658,,Other,3.26,,0.39,4.24,Excellent,Medium,5.55,0.4,No,Positive,
USER-02659,26.0,Other,2.36,2.21,1.83,2.27,Excellent,High,6.21,8.81,No,Neutral,
USER-02660,23.0,Male,2.31,2.98,4.78,12.12,Excellent,High,8.08,3.73,No,Neutral,
USER-02661,58.0,Female,8.31,3.72,0.08,10.09,Fair,High,6.9,6.35,No,Positive,
USER-02662,24.0,Other,11.04,3.38,2.6,9.2,Poor,invalid,8.37,8.56,No,Neutral,
USER-02663,45.0,Female,3.17,5.26,4.02,14.41,Excellent,Low,7.53,1.86,No,invalid,
USER-02664,,Other,5.84,7.32,2.36,4.69,Poor,Medium,invalid,8.99,No,Negative,
USER-02665,61.0,Male,8.41,2.53,2.87,14.34,Fair,Low,5.41,7.99,Yes,Positive,
USER-02666,20.0,Other,6.14,6.1,2.62,6.51,Excellent,Low,8.5,2.63,Yes,Positive,
USER-02667,31.0,Male,1.16,7.91,3.3,4.04,Fair,High,7.77,8.25,Yes,Neutral,
USER-02668,22.0,Female,6.89,0.6,2.91,2.79,Poor,Medium,4.71,4.05,Yes,Positive,
USER-02669,30.0,Female,2.97,4.19,4.09,10.76,Excellent,Medium,7.46,7.64,No,Neutral,
USER-02670,43.0,Other,2.62,3.62,2.52,9.36,Poor,High,7.4,2.41,No,Negative,
USER-02671,27.0,Other,4.04,0.99,1.68,7.66,Poor,Low,4.49,5.94,No,Negative,
USER-02672,35.0,Male,11.1,2.52,0.64,7.36,Excellent,Medium,8.23,3.27,Yes,Positive,
USER-02673,29.0,,2.47,0.37,0.49,14.25,Poor,High,6.82,3.22,Yes,Negative,
USER-02674,54.0,Female,5.68,4.26,1.56,11.14,Poor,invalid,8.98,2.36,No,Neutral,
USER-02675,32.0,Other,4.97,2.12,,6.57,Excellent,High,,0.06,No,Negative,
USER-02676,57.0,Other,3.96,7.57,4.87,5.49,Good,Medium,6.72,3.02,No,Positive,
USER-02677,invalid,invalid,10.16,1.79,2.81,11.83,Good,Low,7.57,9.27,No,Negative,
USER-02678,61.0,Male,7.31,0.41,2.81,6.33,Good,Low,5.91,8.11,No,Positive,
USER-02679,31.0,Female,7.71,5.51,1.84,14.5,Poor,Medium,5.56,5.37,No,Positive,
USER-02680,23.0,Female,11.37,7.95,1.77,4.19,Good,Medium,7.05,2.43,No,Negative,
USER-02681,38.0,Male,6.52,6.2,2.9,6.41,Excellent,High,6.51,9.87,No,Positive,
USER-02682,30.0,Female,10.23,3.23,4.54,2.76,Poor,High,8.92,3.92,Yes,Positive,
USER-02683,50.0,Female,4.04,2.6,3.04,11.5,Excellent,High,5.81,8.63,No,Positive,
USER-02684,49.0,Male,2.77,7.54,0.98,13.34,Excellent,High,8.79,8.8,Yes,Positive,
USER-02685,23.0,Female,2.25,4.39,2.23,8.62,Excellent,Medium,4.51,9.0,Yes,Positive,
USER-02686,50.0,Male,6.02,0.38,,4.47,Excellent,Low,8.94,4.0,Yes,Positive,
USER-02687,55.0,Male,4.3,4.17,0.96,5.94,Fair,High,4.85,2.19,Yes,Neutral,
USER-02688,54.0,Other,11.92,5.5,2.57,1.56,Fair,Low,5.61,6.15,Yes,Neutral,
USER-02689,60.0,Other,8.19,6.52,2.23,8.74,Poor,Low,7.34,7.24,No,Positive,
USER-02690,31.0,Female,9.97,7.78,0.67,11.83,Poor,Low,6.7,5.34,No,Positive,
USER-02691,63.0,Other,5.12,5.43,4.32,6.69,Poor,Low,8.6,5.89,No,Negative,
USER-02692,29.0,Male,6.83,1.59,1.14,1.96,Good,High,7.42,8.33,No,Negative,
USER-02693,46.0,Female,5.72,2.28,2.57,3.75,Excellent,High,7.68,9.77,No,Neutral,
USER-02694,44.0,Male,4.7,3.57,4.42,3.92,Poor,Medium,7.03,8.57,Yes,Neutral,
USER-02695,32.0,Other,6.79,4.05,3.1,5.47,Fair,Low,6.26,1.49,No,Neutral,
USER-02696,40.0,Male,2.37,6.46,2.11,12.9,Excellent,High,7.42,4.94,No,Neutral,
USER-02697,23.0,Other,8.67,1.79,3.1,1.94,Good,High,6.76,2.23,Yes,Neutral,
USER-02698,64.0,Female,1.32,3.98,4.83,9.44,Excellent,Low,4.37,6.02,No,Negative,
USER-02699,53.0,Male,7.85,3.37,2.1,8.07,Fair,High,6.9,9.3,Yes,Positive,
USER-02700,29.0,Female,8.89,3.62,4.15,6.42,Poor,Medium,5.85,3.89,Yes,Neutral,
USER-02701,49.0,Other,invalid,6.94,0.02,11.81,Poor,High,6.89,8.47,No,Neutral,
USER-02702,38.0,Male,6.27,7.59,4.83,6.87,Excellent,Low,4.42,0.54,Yes,Neutral,
USER-02703,65.0,Male,invalid,1.99,0.6,12.54,Poor,Medium,5.09,7.49,Yes,Neutral,
USER-02704,52.0,Female,2.98,3.53,0.97,12.75,Excellent,Low,7.13,7.64,Yes,Positive,
invalid,35.0,Male,7.89,1.66,1.18,6.02,invalid,High,8.2,2.3,No,Negative,
USER-02706,28.0,Other,7.75,7.15,0.65,11.78,Poor,High,7.91,1.72,No,Positive,
USER-02707,21.0,Other,8.1,5.7,3.68,2.83,Excellent,,8.06,4.48,No,Neutral,
invalid,18.0,Female,10.24,0.34,3.46,13.03,Fair,Low,8.63,8.61,Yes,Positive,
USER-02709,59.0,Other,4.84,7.64,3.64,3.24,Excellent,High,8.44,1.79,invalid,invalid,
USER-02710,57.0,Male,9.04,7.22,4.61,11.11,Fair,Low,5.6,4.29,No,Negative,
USER-02711,invalid,Other,10.79,2.43,1.88,5.96,Poor,Low,8.1,1.6,Yes,Neutral,
USER-02712,40.0,Other,9.57,2.11,1.64,6.92,Fair,Low,4.22,4.8,No,Positive,
USER-02713,60.0,Other,9.46,1.04,1.22,9.5,Excellent,High,6.68,7.39,Yes,Positive,
USER-02714,45.0,Other,3.85,3.39,3.13,1.56,Good,Low,6.65,9.02,,Negative,
USER-02715,58.0,Other,4.07,0.64,5.0,11.29,Poor,High,7.23,9.98,Yes,Positive,
USER-02716,58.0,Other,9.22,3.04,2.64,5.59,Poor,Medium,5.55,3.11,Yes,Positive,
USER-02717,23.0,Male,7.14,7.04,1.4,4.49,Excellent,High,6.52,4.62,No,Neutral,
USER-02718,49.0,Male,8.31,7.82,4.47,9.88,Poor,Low,6.16,0.82,Yes,Neutral,
USER-02719,28.0,Other,4.15,1.31,2.74,7.84,Fair,High,7.65,5.4,No,Negative,
USER-02720,36.0,Male,10.8,6.48,3.6,11.7,Fair,Medium,8.7,7.75,Yes,Neutral,
USER-02721,invalid,Female,3.81,7.32,2.19,10.65,Excellent,Low,7.45,5.2,No,Positive,
USER-02722,32.0,Other,9.55,7.73,0.73,6.8,Good,,7.8,8.82,No,invalid,
USER-02723,25.0,Male,4.31,1.7,3.03,3.4,Good,Medium,8.95,9.78,No,invalid,
USER-02724,invalid,Female,5.26,3.9,1.7,6.88,Fair,Medium,8.35,8.64,No,Positive,
USER-02725,38.0,Female,1.04,3.48,2.5,10.95,Fair,Low,invalid,9.62,No,Positive,
USER-02726,61.0,Male,6.71,4.64,4.87,6.03,Poor,Low,6.05,7.36,No,Positive,
USER-02727,23.0,Male,9.03,0.1,3.14,10.9,Poor,Low,6.63,6.67,No,Positive,
USER-02728,62.0,Other,10.64,4.02,4.29,13.47,Excellent,Low,6.11,1.74,Yes,Negative,
USER-02729,32.0,Other,4.88,4.83,4.3,11.4,Excellent,High,invalid,7.41,invalid,Neutral,
USER-02730,33.0,Male,7.08,6.72,0.4,12.82,Good,Medium,5.56,7.77,Yes,Negative,
USER-02731,65.0,Male,8.64,5.8,4.13,11.95,Poor,Low,6.48,0.98,No,Negative,
USER-02732,55.0,Male,4.31,0.31,0.23,6.06,Poor,High,6.97,2.7,Yes,Negative,
USER-02733,31.0,invalid,9.36,6.23,4.32,13.12,Fair,High,4.97,1.57,No,Positive,
USER-02734,27.0,Male,3.38,5.41,2.41,3.01,Excellent,Medium,7.21,1.77,Yes,Neutral,
USER-02735,32.0,Female,9.12,3.09,1.24,2.86,Fair,High,6.5,0.41,Yes,Neutral,
USER-02736,25.0,Other,9.16,7.32,2.98,8.31,Excellent,Medium,6.35,0.01,Yes,Positive,
USER-02737,22.0,Female,7.07,1.12,4.31,3.79,Good,Low,invalid,8.0,No,Neutral,
USER-02738,20.0,Female,11.15,4.41,0.14,2.45,Excellent,invalid,6.97,6.95,No,Negative,
USER-02739,60.0,Female,7.61,2.6,4.95,11.5,Good,Low,5.87,3.29,No,Neutral,
USER-02740,45.0,Other,8.36,6.26,4.4,5.01,Poor,High,5.62,1.14,No,Positive,
USER-02741,64.0,Other,3.72,3.77,2.73,3.6,Excellent,High,5.99,3.4,No,Negative,
USER-02742,52.0,Other,6.48,,3.41,14.16,Good,High,5.36,1.39,Yes,Neutral,
USER-02743,49.0,Female,1.66,7.78,4.89,3.75,Excellent,Low,5.8,1.23,No,Negative,
USER-02744,21.0,Female,1.09,0.64,2.75,6.07,Poor,Low,6.41,9.76,No,Neutral,
USER-02745,28.0,Other,2.45,1.49,4.78,1.44,Excellent,Low,5.6,7.03,No,Positive,
USER-02746,46.0,Female,8.73,0.01,2.43,,Good,Low,7.38,5.16,Yes,Negative,
USER-02747,45.0,Female,10.85,1.05,0.81,3.24,Excellent,Medium,8.72,8.4,invalid,Neutral,
,21.0,Other,8.89,1.35,1.1,7.43,Good,High,8.62,0.45,No,Positive,
USER-02749,28.0,Male,3.03,1.76,2.56,13.76,Good,High,invalid,2.2,No,Negative,
USER-02750,29.0,Female,7.98,7.78,,10.09,Fair,Medium,5.03,0.35,No,Positive,
USER-02751,24.0,Other,4.57,2.78,0.08,,Excellent,Medium,6.24,0.91,Yes,Neutral,
invalid,46.0,Male,1.77,6.03,1.09,14.57,Excellent,Low,6.93,1.46,No,Neutral,
USER-02753,49.0,Male,2.82,7.41,2.29,1.62,Fair,Low,5.58,5.53,No,Positive,
USER-02754,50.0,Other,7.27,6.39,0.38,7.71,Fair,Medium,5.22,6.87,No,Positive,
USER-02755,54.0,Female,8.11,7.2,2.31,11.3,Poor,Medium,4.37,6.01,invalid,Neutral,
USER-02756,44.0,Female,11.28,4.18,4.41,5.11,Excellent,High,5.46,7.45,Yes,Negative,
USER-02757,48.0,Male,5.53,5.47,1.22,7.65,Good,High,7.45,2.12,No,Positive,
USER-02758,33.0,Other,10.99,6.05,1.74,13.13,Good,Medium,5.92,9.5,No,Positive,
USER-02759,49.0,,4.16,4.44,2.03,4.28,Poor,High,6.14,7.45,Yes,Positive,
USER-02760,18.0,Male,8.72,2.91,3.59,11.93,Poor,Medium,invalid,5.66,No,Positive,
USER-02761,56.0,Other,2.09,0.74,2.21,4.74,Fair,High,6.25,invalid,Yes,Positive,
USER-02762,36.0,Female,8.06,6.03,1.72,,Poor,Low,7.29,8.73,No,Neutral,
USER-02763,61.0,Other,5.06,5.16,4.11,7.79,Fair,Low,8.77,8.53,Yes,Neutral,
USER-02764,47.0,Female,4.63,3.35,1.7,11.17,Poor,High,4.59,6.54,Yes,Negative,
USER-02765,38.0,Female,8.2,6.06,4.41,2.45,Fair,High,8.85,2.18,Yes,Neutral,
USER-02766,50.0,Female,6.5,3.01,0.38,12.69,Fair,Medium,7.04,0.65,Yes,Positive,
USER-02767,37.0,Female,3.9,7.79,1.33,6.64,Poor,Medium,5.04,3.26,No,Negative,
USER-02768,29.0,Male,10.64,4.35,2.82,13.11,Poor,Low,6.58,2.64,Yes,Positive,
USER-02769,33.0,Other,9.64,2.19,3.85,4.47,Excellent,Low,8.02,6.84,No,Neutral,
USER-02770,38.0,Other,8.2,2.18,0.87,2.17,,Medium,7.71,0.47,No,Positive,
USER-02771,50.0,Male,8.43,2.1,1.17,8.67,Poor,Low,8.83,1.8,No,Neutral,
USER-02772,24.0,Male,6.13,6.37,0.69,7.81,Excellent,invalid,6.01,0.73,No,Neutral,
USER-02773,62.0,Male,6.15,5.98,1.36,8.58,Good,Medium,7.27,6.51,Yes,Positive,
USER-02774,63.0,Male,10.01,1.17,3.53,4.72,Fair,Medium,,9.17,Yes,Positive,
USER-02775,26.0,Female,5.41,2.26,0.85,2.51,Good,Medium,7.88,8.77,Yes,Neutral,
USER-02776,19.0,Female,2.75,1.04,4.99,14.61,Good,High,4.74,2.56,Yes,Neutral,
USER-02777,34.0,Female,4.28,7.41,3.51,14.17,Good,Low,invalid,6.43,Yes,Negative,
USER-02778,53.0,invalid,5.36,5.62,3.82,4.05,Good,High,4.55,1.07,Yes,Neutral,
USER-02779,40.0,,8.62,7.89,3.93,13.73,Poor,High,7.25,4.58,No,Negative,
USER-02780,58.0,Female,3.43,1.51,3.57,8.88,Fair,High,8.77,6.82,Yes,invalid,
USER-02781,44.0,,6.92,2.8,0.46,9.57,Fair,Medium,6.43,1.1,No,Negative,
USER-02782,31.0,Male,9.46,7.86,3.69,1.2,Poor,High,5.85,2.87,No,Positive,
USER-02783,36.0,Other,9.23,3.32,3.38,4.85,Excellent,High,6.77,7.14,No,Negative,
USER-02784,36.0,Female,5.94,7.53,1.74,3.91,Good,Medium,6.5,0.89,No,Neutral,
USER-02785,35.0,Female,9.75,5.57,1.14,3.97,Fair,Medium,8.98,9.16,No,Positive,
USER-02786,25.0,Female,6.47,6.46,0.26,1.92,Poor,Low,5.38,7.87,Yes,Negative,
USER-02787,34.0,Other,5.95,7.69,,10.73,Good,High,invalid,4.97,No,Neutral,
USER-02788,38.0,Female,10.15,7.84,2.65,10.48,Poor,Medium,7.77,6.87,No,Neutral,
USER-02789,42.0,Male,3.89,0.21,0.57,10.56,Good,Medium,4.77,8.16,invalid,Neutral,
USER-02790,64.0,Other,7.03,2.83,1.83,10.52,Poor,Low,8.37,6.12,No,Positive,
USER-02791,34.0,Male,4.99,6.22,1.8,13.47,Fair,Low,7.29,0.93,Yes,Neutral,
USER-02792,42.0,Female,11.35,3.77,1.85,5.19,Fair,High,4.93,0.91,Yes,Negative,
USER-02793,40.0,Male,3.42,5.97,3.64,12.48,Poor,High,6.84,4.45,No,Negative,
USER-02794,19.0,Female,6.81,5.82,3.86,10.79,Excellent,Low,6.14,5.87,No,Neutral,
USER-02795,37.0,Male,,7.85,4.94,8.99,Poor,High,6.84,2.41,Yes,Negative,
USER-02796,39.0,Female,8.73,1.05,2.75,7.41,Good,Low,7.69,5.55,No,Positive,
USER-02797,55.0,Female,3.56,2.75,2.41,,Good,Medium,6.93,4.5,No,Neutral,
USER-02798,31.0,Male,9.49,7.33,1.68,8.54,Fair,Low,7.75,9.67,Yes,Neutral,
USER-02799,52.0,Male,11.93,4.65,2.06,9.71,Poor,Medium,6.85,1.94,No,Negative,
USER-02800,45.0,Female,2.3,0.7,3.71,4.74,Poor,Low,,3.41,Yes,Neutral,
USER-02801,53.0,Male,5.78,6.3,1.21,10.35,Good,High,7.09,3.75,Yes,Neutral,
USER-02802,45.0,Other,1.15,3.32,0.09,10.51,Poor,Low,6.19,9.61,Yes,Positive,
USER-02803,62.0,Female,9.21,4.72,1.99,2.65,Poor,Low,5.9,7.54,No,Neutral,
USER-02804,48.0,Other,5.14,5.13,0.06,8.55,Fair,Low,4.0,6.9,Yes,invalid,
USER-02805,65.0,Other,2.93,0.82,4.8,5.2,Excellent,High,7.4,7.16,Yes,Negative,
USER-02806,37.0,Other,invalid,4.12,4.79,5.57,Fair,Low,7.55,9.41,Yes,Negative,
USER-02807,36.0,Other,3.23,5.68,4.62,5.77,Fair,High,,0.84,Yes,Neutral,
USER-02808,48.0,Female,1.83,5.3,4.29,6.12,Fair,Low,7.06,7.85,Yes,Negative,
USER-02809,19.0,Male,1.8,0.03,1.05,4.79,Fair,Medium,7.85,3.22,No,Positive,
USER-02810,43.0,Female,9.99,5.3,0.12,5.69,Fair,Low,7.71,2.46,No,Positive,
invalid,18.0,Other,2.5,4.02,4.03,,Good,Low,4.62,invalid,No,Positive,
USER-02812,27.0,Other,3.75,4.53,1.52,9.18,Good,Low,5.97,9.54,Yes,Neutral,
USER-02813,37.0,Female,12.0,6.85,3.72,,Fair,Low,5.44,9.8,Yes,Negative,
USER-02814,36.0,Male,4.42,0.08,2.2,10.48,Good,Medium,6.91,invalid,No,Positive,
USER-02815,43.0,Male,4.83,2.46,3.91,9.89,Excellent,Medium,7.41,4.73,Yes,Neutral,
USER-02816,45.0,Male,10.93,0.57,0.39,10.24,Fair,High,5.58,3.62,Yes,Neutral,
USER-02817,25.0,Female,6.12,3.67,4.37,13.1,Good,Low,6.01,4.82,Yes,Positive,
USER-02818,59.0,Female,4.13,2.77,3.07,5.89,Fair,Medium,5.67,2.43,No,Neutral,
USER-02819,59.0,Male,1.66,3.34,2.52,5.28,Fair,High,4.61,8.42,No,Positive,
USER-02820,55.0,Other,10.27,1.28,2.61,4.64,Poor,Medium,8.08,2.9,No,Neutral,
USER-02821,61.0,Female,9.89,2.12,2.43,13.03,Good,High,5.12,1.96,No,Positive,
USER-02822,26.0,Female,7.11,7.5,2.35,9.31,Fair,Low,6.15,6.54,Yes,Positive,
USER-02823,26.0,Female,3.5,0.96,1.85,12.16,Good,Low,6.94,0.03,No,invalid,
USER-02824,65.0,Female,9.32,3.89,,9.19,Excellent,Low,8.83,7.71,No,Neutral,
USER-02825,18.0,Female,10.82,1.79,4.74,8.76,Excellent,High,6.01,6.31,No,Negative,
USER-02826,20.0,Other,2.95,2.98,3.49,1.9,Good,High,5.07,2.79,Yes,Neutral,
USER-02827,31.0,Other,5.69,4.58,2.41,11.22,Excellent,High,8.72,4.7,Yes,Negative,
USER-02828,20.0,Other,4.73,5.92,0.75,,Excellent,High,5.4,2.53,No,Negative,
USER-02829,62.0,Female,11.7,0.46,1.77,6.85,Good,High,8.1,8.6,Yes,Neutral,
USER-02830,29.0,Other,8.21,2.32,3.98,3.12,Fair,Medium,6.55,6.46,No,Neutral,
USER-02831,44.0,Female,1.32,1.25,0.8,12.97,Poor,High,4.27,9.5,No,Positive,
USER-02832,35.0,Other,6.5,6.26,4.15,9.2,Fair,Medium,5.7,5.28,Yes,Neutral,
USER-02833,26.0,Female,5.57,6.61,3.33,1.05,Poor,Medium,6.27,2.66,No,Negative,
USER-02834,24.0,Other,7.3,0.46,3.23,11.87,Good,High,6.21,6.73,Yes,Positive,
USER-02835,39.0,Other,4.59,0.66,,2.28,Excellent,Low,8.77,7.59,No,Negative,
USER-02836,55.0,Male,6.95,invalid,4.59,13.31,Excellent,Low,,5.64,invalid,Neutral,
USER-02837,26.0,Female,6.68,5.24,1.18,8.27,Poor,Medium,5.91,5.03,No,Negative,
USER-02838,49.0,Other,11.72,2.67,0.13,7.52,invalid,High,7.59,0.25,Yes,Neutral,
USER-02839,58.0,Male,8.26,1.64,2.08,14.11,Good,Medium,7.54,3.23,No,Negative,
USER-02840,59.0,Female,7.16,7.83,2.32,14.66,Good,Medium,8.91,2.68,No,Positive,
USER-02841,45.0,Female,9.72,5.42,4.85,10.72,Good,invalid,5.32,9.23,No,Neutral,
USER-02842,29.0,Female,10.16,3.96,4.37,6.92,Poor,Low,5.91,8.78,No,Negative,
USER-02843,18.0,Other,10.1,2.06,1.66,7.04,Excellent,Low,6.67,2.71,Yes,Negative,
USER-02844,63.0,Other,1.11,7.66,3.82,8.38,Poor,,5.09,invalid,Yes,Negative,
USER-02845,60.0,Male,7.31,6.57,0.23,7.89,Fair,High,8.55,2.44,Yes,Negative,
USER-02846,61.0,Male,4.39,3.75,1.92,5.53,Good,High,4.68,3.54,No,Neutral,
USER-02847,64.0,Other,1.2,2.66,4.45,9.78,Excellent,High,4.44,9.96,No,Neutral,
USER-02848,31.0,Male,3.99,0.5,1.11,12.42,Excellent,High,,3.72,Yes,Negative,
USER-02849,41.0,Female,6.97,7.27,1.04,14.88,Excellent,Low,8.54,5.65,No,Positive,
USER-02850,42.0,Male,2.88,7.55,2.18,2.73,Excellent,High,7.36,6.82,No,Neutral,
USER-02851,20.0,Male,3.05,4.87,0.35,2.6,Poor,Medium,6.03,4.05,No,Positive,
USER-02852,56.0,Female,1.13,1.33,2.42,3.66,Poor,High,6.43,7.87,invalid,Positive,
USER-02853,60.0,Other,2.54,6.02,1.3,7.02,Fair,High,8.28,4.93,Yes,Positive,
USER-02854,35.0,Female,5.83,0.74,4.81,11.04,Excellent,High,7.44,2.45,No,Neutral,
USER-02855,29.0,Other,4.63,3.07,4.5,14.82,,Medium,8.5,8.85,No,Negative,
USER-02856,40.0,Other,1.13,4.81,0.85,4.86,Poor,Medium,4.72,0.06,Yes,Positive,
USER-02857,59.0,Female,3.69,5.71,3.83,9.74,Good,Low,7.2,0.34,Yes,Neutral,
USER-02858,26.0,Female,4.82,0.87,2.71,11.71,Fair,Low,7.37,8.58,Yes,Positive,
USER-02859,38.0,Male,5.14,7.35,4.31,9.43,Fair,Low,7.85,7.71,Yes,Positive,
USER-02860,21.0,Male,7.54,3.62,4.44,8.29,Fair,Low,5.09,6.86,Yes,Neutral,
USER-02861,60.0,Female,10.52,0.99,4.68,13.12,Good,Medium,6.0,8.47,No,Negative,
USER-02862,18.0,Male,1.2,4.16,0.05,9.97,Poor,Medium,5.42,8.23,Yes,Negative,
USER-02863,30.0,Female,4.27,5.53,3.75,8.65,Good,invalid,4.35,7.8,No,Positive,
USER-02864,37.0,Male,2.89,7.51,1.31,11.74,invalid,High,5.82,,Yes,Positive,
USER-02865,53.0,Male,10.57,2.68,0.4,12.74,Excellent,Low,7.89,6.87,Yes,Negative,
USER-02866,39.0,invalid,9.64,3.78,2.38,11.4,Fair,Low,5.3,invalid,No,Neutral,
USER-02867,44.0,Male,9.63,,3.68,9.32,Fair,invalid,8.68,6.42,invalid,Neutral,
USER-02868,38.0,Other,8.63,0.29,2.97,11.76,Poor,Low,4.15,9.99,Yes,,
USER-02869,65.0,Male,11.86,3.6,1.24,4.87,Poor,Low,7.53,4.36,Yes,Negative,
USER-02870,32.0,Other,6.38,6.57,1.01,9.51,Fair,Medium,8.9,0.94,Yes,Negative,
USER-02871,34.0,Male,6.26,0.87,4.16,,Poor,Medium,6.61,3.74,Yes,Negative,
USER-02872,18.0,Female,4.51,5.04,3.59,13.29,Poor,Low,5.5,1.28,No,Positive,
USER-02873,40.0,Other,2.31,2.18,0.55,13.97,Excellent,Medium,7.15,2.42,Yes,Neutral,
USER-02874,51.0,Male,1.71,0.88,4.68,11.29,Poor,Medium,8.26,4.86,Yes,Negative,
USER-02875,21.0,Male,7.7,4.75,0.71,6.04,Excellent,High,7.26,9.89,Yes,Negative,
USER-02876,23.0,Female,11.44,5.12,,10.66,Poor,High,4.15,4.36,Yes,Positive,
USER-02877,64.0,Male,7.87,6.39,3.65,1.48,Poor,Medium,5.92,0.67,Yes,Neutral,
USER-02878,37.0,Other,9.86,5.99,0.29,8.15,Poor,High,6.44,0.83,Yes,Negative,
USER-02879,58.0,Female,5.27,0.97,0.63,3.01,Fair,Low,7.23,9.37,No,,
invalid,48.0,Female,10.48,4.17,4.69,5.91,Poor,High,8.44,6.09,No,Negative,
USER-02881,48.0,Female,10.14,4.8,3.52,6.83,Good,Medium,4.69,6.51,Yes,Neutral,
USER-02882,27.0,Female,1.82,4.32,0.97,14.71,Good,High,7.87,4.68,Yes,Positive,
USER-02883,52.0,Other,2.95,3.97,2.21,4.81,Excellent,High,4.5,4.04,No,Negative,
USER-02884,53.0,Other,7.23,2.05,3.85,6.68,Good,Medium,6.31,8.8,No,Positive,
USER-02885,27.0,Female,8.69,6.61,3.94,2.75,Good,Low,4.39,7.05,Yes,Negative,
,27.0,Other,10.1,7.94,2.5,10.46,Poor,Low,4.22,2.48,No,Positive,
USER-02887,50.0,Male,10.02,6.3,1.32,14.04,Poor,Low,4.45,9.52,Yes,Negative,
USER-02888,21.0,Other,6.84,2.24,0.91,2.63,Good,Medium,4.07,0.5,No,Positive,
USER-02889,63.0,Other,3.66,0.16,3.95,7.03,Poor,,8.25,7.57,Yes,Positive,
USER-02890,44.0,Male,2.21,0.21,0.95,,Poor,High,8.84,2.37,No,Neutral,
USER-02891,58.0,Male,6.0,5.99,3.12,2.99,Good,Medium,8.96,2.97,Yes,Neutral,
USER-02892,invalid,Male,1.6,7.26,1.64,6.56,Good,Medium,8.48,7.62,invalid,Positive,
USER-02893,49.0,Other,5.27,5.78,0.71,1.55,Good,High,7.94,8.52,No,Neutral,
USER-02894,24.0,Male,3.43,2.82,,3.66,Fair,High,5.14,3.63,Yes,invalid,
USER-02895,28.0,Other,10.92,1.48,0.53,7.93,Poor,Medium,6.27,5.79,No,Negative,
USER-02896,invalid,Male,10.28,1.77,2.81,4.76,Good,High,4.59,1.93,Yes,Negative,
USER-02897,42.0,Other,10.85,6.97,1.04,10.99,Fair,Low,4.39,1.84,Yes,Positive,
USER-02898,31.0,Female,1.7,7.8,4.23,12.46,Excellent,High,7.91,0.29,Yes,Negative,
USER-02899,51.0,Male,8.84,1.25,1.11,7.86,Poor,High,5.07,3.75,Yes,Negative,
USER-02900,48.0,Other,11.43,2.03,1.29,6.41,Fair,Low,6.28,2.66,No,Negative,
USER-02901,34.0,Female,11.94,7.74,4.69,11.81,Good,High,8.3,8.47,No,Negative,
USER-02902,21.0,Female,10.75,2.06,0.69,14.34,Excellent,High,6.61,2.36,No,Positive,
USER-02903,invalid,Other,8.34,4.23,4.42,6.55,Good,High,7.92,3.33,No,Positive,
,28.0,Other,6.29,3.73,2.02,11.55,Good,High,7.74,3.87,Yes,Positive,
USER-02905,63.0,Male,7.15,6.56,2.63,11.06,Good,Medium,8.9,5.18,No,Positive,
USER-02906,28.0,Male,9.02,1.89,3.08,10.62,,Low,7.78,7.05,No,Negative,
USER-02907,40.0,Male,11.42,3.78,1.45,5.93,Good,Medium,6.35,0.19,Yes,Negative,
USER-02908,28.0,Male,6.95,2.15,4.76,2.78,Fair,Medium,6.01,5.23,Yes,Positive,
USER-02909,36.0,Female,11.05,3.42,3.09,14.21,Good,Low,7.46,invalid,Yes,Neutral,
USER-02910,24.0,Male,5.82,invalid,0.35,12.81,Poor,Medium,7.99,4.05,Yes,Positive,
USER-02911,60.0,Female,9.94,2.15,3.8,1.79,Good,Low,6.63,8.8,Yes,invalid,
USER-02912,65.0,Male,3.88,3.84,0.41,8.07,Poor,Low,6.54,8.59,No,Positive,
